3.7818,49.7
3.7816,49.7
3.7814,49.6
3.7813,49.6
3.7811,49.5
3.7809,49.4
3.7808,49.4
3.7806,49.3
3.7805,49.3
3.7803,49.2
3.7801,49.2
3.78,49.1
3.7798,49.1
3.7796,49.0
3.7795,49.0
3.7793,48.9
3.7792,48.9
3.779,48.8
3.7789,48.8
3.7787,48.7
3.7785,48.7
3.7784,48.6
3.7782,48.6
3.7781,48.5
3.7779,48.5
3.7777,48.4
3.7776,48.3
3.7774,48.3
3.7773,48.2
3.7771,48.2
3.777,48.1
3.7768,48.1
3.7766,48.0
3.7765,48.0
3.7763,47.9
3.7762,47.9
3.776,47.8
3.7758,47.8
3.7757,47.7
3.7755,47.7
3.7754,47.6
3.7752,47.6
3.7751,47.5
3.7749,47.5
3.7747,47.4
3.7746,47.3
3.7744,47.3
3.7742,47.2
3.7741,47.2
3.774,47.1
3.7738,47.1
3.7736,47.0
3.7734,47.0
3.7733,46.9
3.7731,46.9
3.773,46.8
3.7728,46.8
3.7727,46.7
3.7725,46.7
3.7724,46.6
3.7722,46.6
3.772,46.5
3.7719,46.5
3.7717,46.4
3.7716,46.3
3.7714,46.3
3.7712,46.2
3.7711,46.2
3.7709,46.1
3.7708,46.1
3.7706,46.0
3.7705,46.0
3.7703,45.9
3.7701,45.9
3.77,45.8
3.7698,45.8
3.7697,45.7
3.7695,45.7
3.7694,45.6
3.7692,45.6
3.769,45.5
3.7689,45.5
3.7687,45.4
3.7686,45.4
3.7684,45.3
3.7683,45.2
3.7681,45.2
3.7679,45.1
3.7678,45.1
3.7676,45.0
3.7674,45.0
3.7673,44.9
3.7671,44.9
3.767,44.8
3.7668,44.8
3.7667,44.7
3.7665,44.7
3.7663,44.6
3.7662,44.6
3.766,44.5
3.7658,44.5
3.7657,44.4
3.7655,44.4
3.7654,44.3
3.7652,44.2
3.765,44.2
3.7649,44.1
3.7647,44.1
3.7646,44.0
3.7644,44.0
3.7642,43.9
3.7641,43.9
3.7639,43.8
3.7638,43.8
3.7636,43.7
3.7634,43.7
3.7633,43.6
3.7631,43.6
3.7629,43.5
3.7628,43.5
3.7626,43.4
3.7625,43.4
3.7623,43.3
3.7621,43.3
3.762,43.2
3.7618,43.1
3.7616,43.1
3.7615,43.0
3.7613,43.0
3.7612,42.9
3.761,42.9
3.7608,42.8
3.7607,42.8
3.7605,42.7
3.7603,42.7
3.7602,42.6
3.76,42.6
3.7598,42.5
3.7597,42.5
3.7595,42.4
3.7593,42.4
3.7592,42.3
3.759,42.3
3.7588,42.2
3.7587,42.1
3.7585,42.1
3.7583,42.0
3.7582,42.0
3.758,41.9
3.7578,41.9
3.7577,41.8
3.7575,41.8
3.7573,41.7
3.7571,41.7
3.757,41.6
3.7568,41.6
3.7566,41.5
3.7565,41.5
3.7563,41.4
3.7561,41.4
3.756,41.3
3.7558,41.3
3.7556,41.2
3.7554,41.1
3.7552,41.1
3.7551,41.0
3.7549,41.0
3.7547,40.9
3.7546,40.9
3.7544,40.8
3.7542,40.8
3.754,40.7
3.7538,40.7
3.7537,40.6
3.7535,40.6
3.7533,40.5
3.7531,40.5
3.753,40.4
3.7528,40.4
3.7526,40.3
3.7524,40.3
3.7522,40.2
3.7521,40.2
3.7519,40.1
3.7517,40.0
3.7515,40.0
3.7513,39.9
3.7512,39.9
3.751,39.8
3.7508,39.8
3.7506,39.7
3.7504,39.7
3.7502,39.6
3.7501,39.6
3.7499,39.5
3.7497,39.5
3.7495,39.4
3.7493,39.4
3.7491,39.3
3.7489,39.3
3.7488,39.2
3.7486,39.2
3.7484,39.1
3.7482,39.0
3.748,39.0
3.7478,38.9
